StartTime: 2018-11-30 11:18:29.356
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
156.234	-0.0732	0.0200	1.0195	-1.4038	1.4648	1.2817	-0.8350	6.4105	1.5491	38.7300	23	156	-233 
156.265	-0.0718	0.0229	1.0190	-1.3428	1.4038	1.2207	-0.8350	6.4105	1.5765	38.7300	23	156	-233 
156.343	-0.0737	0.0303	1.0195	-1.5259	1.5259	2.3193	-0.8295	6.4160	1.6205	38.7300	21	155	-233 
156.359	-0.0771	0.0396	1.0161	-1.8311	2.0142	2.1973	-0.8295	6.4270	1.6644	38.7200	20	157	-232 
156.359	-0.0737	0.0200	1.0186	-1.5259	1.7090	0.0000	-0.8459	6.4380	1.6644	38.7100	19	155	-234 
156.359	-0.0747	0.0229	1.0200	-1.3428	1.5259	0.5493	-0.8459	6.4435	1.6589	38.7100	20	155	-235 
156.359	-0.0752	0.0229	1.0186	-1.4648	1.5259	0.7324	-0.8514	6.4490	1.6699	38.7100	20	156	-234 
156.374	-0.0742	0.0239	1.0190	-1.4038	1.4648	0.6104	-0.8514	6.4490	1.6699	38.7300	18	157	-234 
156.390	-0.0737	0.0239	1.0195	-1.4648	1.4038	0.4883	-0.8514	6.4490	1.6754	38.7300	20	157	-234 
156.421	-0.0747	0.0229	1.0195	-1.4038	1.2817	0.4272	-0.8514	6.4490	1.6754	38.7100	20	157	-236 
156.437	-0.0732	0.0215	1.0186	-1.2817	1.2207	-0.5493	-0.8569	6.4435	1.6644	38.7300	20	155	-237 
156.468	-0.0747	0.0229	1.0176	-1.3428	1.2207	0.2441	-0.8569	6.4435	1.6589	38.7100	21	155	-236 
156.484	-0.0728	0.0244	1.0195	-1.3428	1.4038	0.6104	-0.8569	6.4435	1.6699	38.7100	22	156	-236 
156.499	-0.0762	0.0244	1.0181	-1.4648	1.4038	0.5493	-0.8569	6.4435	1.6809	38.7100	21	156	-234 
156.515	-0.0757	0.0244	1.0195	-1.4038	1.3428	0.5493	-0.8569	6.4435	1.6864	38.7100	20	156	-234 
156.546	-0.0762	0.0244	1.0200	-1.4648	1.4038	0.5493	-0.8569	6.4435	1.6864	38.7100	18	153	-233 
156.562	-0.0747	0.0234	1.0195	-1.3428	1.3428	0.6714	-0.8569	6.4435	1.6919	38.7200	21	155	-234 
156.577	-0.0737	0.0229	1.0190	-1.3428	1.2817	0.7324	-0.8569	6.4435	1.7029	38.7100	20	157	-234 
156.593	-0.0752	0.0229	1.0190	-1.5259	1.3428	1.3428	-0.8569	6.4435	1.7139	38.7100	19	156	-234 
156.609	-0.0742	0.0229	1.0205	-1.4038	1.4038	0.9766	-0.8569	6.4435	1.7303	38.7100	20	156	-232 
156.631	-0.0737	0.0234	1.0190	-1.3428	1.3428	0.5493	-0.8569	6.4435	1.7358	38.7200	21	155	-233 
156.647	-0.0752	0.0244	1.0200	-1.3428	1.4038	0.6104	-0.8514	6.4435	1.7468	38.7100	21	155	-232 
156.694	-0.0737	0.0229	1.0195	-1.3428	1.3428	0.7935	-0.8514	6.4435	1.7578	38.7100	21	155	-231 
156.694	-0.0752	0.0239	1.0195	-1.3428	1.3428	0.6104	-0.8514	6.4435	1.7633	38.7100	20	153	-233 
156.710	-0.0747	0.0225	1.0195	-1.4038	1.2817	0.6714	-0.8514	6.4435	1.7688	38.7300	20	155	-234 
156.741	-0.0737	0.0234	1.0200	-1.3428	1.2817	0.6104	-0.8514	6.4435	1.7798	38.7100	21	155	-232 
156.757	-0.0737	0.0215	1.0195	-1.4648	1.2817	0.4883	-0.8569	6.4380	1.7853	38.7000	20	152	-231 
156.772	-0.0742	0.0229	1.0200	-1.4038	1.4648	0.4883	-0.8569	6.4380	1.7853	38.7100	19	153	-231 
156.803	-0.0767	0.0249	1.0195	-1.3428	1.4648	0.4272	-0.8569	6.4435	1.7853	38.7200	20	155	-232 
156.819	-0.0732	0.0239	1.0215	-1.4038	1.4038	0.4883	-0.8569	6.4435	1.7908	38.7100	21	157	-233 
156.835	-0.0742	0.0249	1.0195	-1.4038	1.3428	0.4883	-0.8569	6.4435	1.7963	38.7000	20	156	-233 
156.850	-0.0737	0.0254	1.0186	-1.3428	1.3428	0.5493	-0.8569	6.4435	1.7963	38.7200	20	157	-233 
156.928	-0.0742	0.0244	1.0195	-1.3428	1.3428	0.6104	-0.8569	6.4435	1.8018	38.7100	21	155	-234 
156.928	-0.0742	0.0225	1.0215	-1.4038	1.2817	0.6714	-0.8569	6.4380	1.8182	38.7100	23	154	-235 
156.928	-0.0742	0.0229	1.0205	-1.4038	1.3428	0.5493	-0.8569	6.4380	1.8402	38.7100	23	153	-235 
156.944	-0.0723	0.0220	1.0190	-1.4038	1.3428	0.5493	-0.8569	6.4380	1.8567	38.7100	24	153	-235 
156.960	-0.0747	0.0239	1.0210	-1.4038	1.3428	0.4883	-0.8569	6.4380	1.8732	38.7200	23	153	-237 
156.975	-0.0752	0.0254	1.0176	-1.3428	1.4038	0.4883	-0.8569	6.4380	1.8842	38.7100	22	152	-237 
156.991	-0.0747	0.0244	1.0195	-1.3428	1.3428	0.5493	-0.8569	6.4380	1.8896	38.7100	21	154	-234 
157.022	-0.0742	0.0229	1.0200	-1.3428	1.2817	0.5493	-0.8569	6.4380	1.8951	38.7300	20	157	-233 
157.038	-0.0762	0.0254	1.0186	-1.4038	1.4648	0.4272	-0.8569	6.4380	1.9006	38.7100	22	156	-231 
157.053	-0.0737	0.0229	1.0225	-1.2817	1.6479	0.9766	-0.8514	6.4435	1.9171	38.7100	22	154	-232 
157.069	-0.0742	0.0210	1.0190	-1.3428	1.3428	0.6104	-0.8514	6.4435	1.9281	38.7000	20	155	-236 
157.132	-0.0757	0.0239	1.0225	-1.3428	1.2207	0.4883	-0.8514	6.4435	1.9226	38.7200	17	154	-237 
157.147	-0.0737	0.0229	1.0186	-1.2817	1.3428	0.4272	-0.8514	6.4380	1.9116	38.7100	18	154	-238 
157.147	-0.0737	0.0249	1.0195	-1.2817	1.4038	0.3662	-0.8514	6.4380	1.9061	38.7100	19	153	-238 
157.163	-0.0747	0.0234	1.0200	-1.2207	1.3428	0.3662	-0.8514	6.4380	1.9006	38.7100	18	153	-238 
157.178	-0.0781	0.0298	1.0215	-1.0986	1.0376	0.5493	-0.8405	6.4380	1.8842	38.7100	17	153	-237 
157.194	-0.0771	0.0298	1.0186	-1.2817	0.7935	1.1597	-0.8350	6.4270	1.8896	38.7000	19	153	-237 
157.210	-0.0894	0.0747	1.0142	-4.8218	1.8311	4.0283	-0.8459	6.4325	1.9171	38.7100	18	154	-238 
157.241	-0.0713	0.0181	1.0176	-1.8921	1.4038	0.3052	-0.8954	6.4325	1.9281	38.7200	19	155	-239 
157.288	-0.0737	0.0225	1.0190	-1.4648	1.3428	0.5493	-0.9064	6.4325	1.9226	38.7100	19	155	-240 
157.303	-0.0742	0.0225	1.0181	-1.3428	1.4038	0.6104	-0.9064	6.4325	1.9226	38.7100	19	156	-238 
157.303	-0.0732	0.0234	1.0195	-1.3428	1.4648	0.4883	-0.9064	6.4325	1.9171	38.7100	18	155	-235 
157.319	-0.0737	0.0220	1.0176	-1.4038	1.4648	0.7935	-0.9064	6.4325	1.9116	38.7100	20	155	-234 
157.335	-0.0742	0.0215	1.0190	-1.4038	1.4648	1.3428	-0.9064	6.4325	1.9281	38.6900	22	155	-234 
157.350	-0.0747	0.0225	1.0205	-1.3428	1.4038	0.9155	-0.9009	6.4380	1.9501	38.7000	22	154	-235 
157.382	-0.0747	0.0215	1.0181	-1.3428	1.4648	0.4883	-0.9009	6.4380	1.9611	38.7100	21	155	-237 
157.397	-0.0732	0.0220	1.0195	-1.4038	1.4648	0.4272	-0.9064	6.4380	1.9556	38.6800	20	155	-238 
157.413	-0.0742	0.0210	1.0176	-1.3428	1.4038	0.4883	-0.9064	6.4380	1.9556	38.7000	19	155	-240 
157.428	-0.0737	0.0215	1.0195	-1.3428	1.4038	0.4272	-0.9064	6.4380	1.9446	38.7000	18	156	-240 
157.460	-0.0737	0.0220	1.0210	-1.2817	1.4648	0.4272	-0.9064	6.4380	1.9391	38.6800	20	155	-241 
157.491	-0.0728	0.0220	1.0190	-1.2817	1.4648	-1.4038	-0.9064	6.4380	1.9226	38.7100	19	153	-239 
157.506	-0.0737	0.0205	1.0210	-1.2207	1.4038	-0.4883	-0.9064	6.4380	1.8842	38.7100	17	152	-238 
157.522	-0.0737	0.0220	1.0205	-1.3428	1.4648	0.3662	-0.9064	6.4380	1.8622	38.7100	16	152	-238 
157.538	-0.0747	0.0215	1.0205	-1.4038	1.4648	0.3662	-0.9119	6.4435	1.8402	38.6800	15	155	-238 
157.553	-0.0742	0.0225	1.0210	-1.3428	1.4038	0.4272	-0.9119	6.4435	1.8127	38.7000	15	155	-239 
157.569	-0.0737	0.0229	1.0195	-1.3428	1.4038	0.4272	-0.9119	6.4435	1.7908	38.7100	14	155	-240 
157.600	-0.0742	0.0220	1.0215	-1.4038	1.4038	0.4272	-0.9119	6.4435	1.7743	38.7100	17	156	-240 
157.616	-0.0723	0.0225	1.0205	-1.2817	1.3428	0.0000	-0.9119	6.4435	1.7633	38.7100	17	155	-239 
157.627	-0.0742	0.0220	1.0200	-1.3428	1.4038	1.2207	-0.9119	6.4435	1.7578	38.7100	18	155	-241 
157.658	-0.0742	0.0210	1.0200	-1.4038	1.4648	0.9155	-0.9119	6.4435	1.7578	38.7100	16	153	-243 
157.724	-0.0742	0.0215	1.0205	-1.4038	1.4038	0.3052	-0.9119	6.4435	1.7413	38.6900	15	155	-243 
157.740	-0.0737	0.0215	1.0205	-1.4038	1.4038	0.4272	-0.9174	6.4435	1.7139	38.7000	15	157	-245 
157.740	-0.0732	0.0200	1.0186	-1.2817	1.4038	0.4883	-0.9174	6.4435	1.6919	38.7100	15	157	-247 
157.740	-0.0732	0.0225	1.0200	-1.3428	1.4648	0.6104	-0.9174	6.4435	1.6754	38.7000	15	157	-248 
157.755	-0.0732	0.0225	1.0190	-1.2817	1.4648	0.6104	-0.9174	6.4435	1.6644	38.7100	16	155	-249
