StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1823.985	4.9274	4.7571	15.0568	0.0000 
1823.986	4.9878	4.8395	14.6722	0.0000 
1824.004	5.0482	4.9054	14.2877	0.0000 
1824.011	4.9878	4.8779	13.8922	0.0000 
1824.035	5.0867	4.7900	13.5187	0.0000 
1824.053	5.3174	4.6472	13.2275	0.0000 
1824.076	5.4602	4.4330	12.9584	0.0000 
1824.182	5.4657	4.3066	12.6123	0.0000 
1824.202	5.3998	4.2792	12.2992	0.0000 
1824.202	5.3503	4.2847	12.0905	0.0000 
1824.203	5.3558	4.3121	11.8597	0.0000 
1824.203	5.3448	4.3286	11.6016	0.0000 
1824.225	5.3284	4.3396	11.3434	0.0000 
1824.246	5.2954	4.3121	11.1676	0.0000 
1824.246	5.2185	4.2627	11.0962	0.0000 
1824.253	5.1196	4.2023	11.0962	0.0000 
1824.271	5.0043	4.1693	11.1072	0.0000 
1824.298	4.8669	4.1528	11.0962	0.0000 
1824.323	4.7076	4.1309	11.0852	0.0000 
1824.344	4.5648	4.0759	11.1346	0.0000 
1824.367	4.4604	3.9661	11.2994	0.0000 
1824.388	4.4165	3.8452	11.4972	0.0000 
1824.411	4.4440	3.7244	11.7279	0.0000 
1824.435	4.5319	3.6310	11.9531	0.0000 
1824.558	4.6088	3.5925	12.1619	0.0000 
1824.578	4.5868	3.5980	12.3102	0.0000 
1824.578	4.5483	3.6310	12.4365	0.0000 
1824.579	4.5099	3.6255	12.6123	0.0000 
1824.579	4.4879	3.5870	12.7881	0.0000 
1824.579	4.4550	3.5376	12.9199	0.0000 
1824.579	4.4000	3.4827	13.0133	0.0000 
1824.606	4.3451	3.4113	13.1067	0.0000 
1824.629	4.3066	3.3453	13.2166	0.0000 
1824.630	4.2957	3.2904	13.3374	0.0000 
1824.652	4.3066	3.2355	13.4637	0.0000 
1824.772	4.3066	3.1805	13.5791	0.0000 
1824.778	4.2847	3.1311	13.6615	0.0000 
1824.778	4.2462	3.0872	13.7109	0.0000 
1824.778	4.1858	3.0542	13.7219	0.0000 
1824.779	4.1418	3.0377	13.7109	0.0000 
1824.779	4.1199	3.0212	13.7274	0.0000 
1824.779	4.1144	3.0103	13.7604	0.0000 
1824.787	4.1199	2.9993	13.7988	0.0000 
1824.810	4.1199	2.9938	13.8318	0.0000 
1824.831	4.1144	2.9993	13.8373	0.0000 
1824.854	4.1089	3.0267	13.8318	0.0000 
1824.882	4.0869	3.0652	13.7933	0.0000 
1824.989	4.0594	3.1091	13.7549	0.0000 
1825.006	4.0375	3.1476	13.7384	0.0000 
1825.006	4.0485	3.1860	13.7494	0.0000 
1825.006	4.0704	3.2245	13.7604	0.0000 
1825.006	4.0869	3.2739	13.7384	0.0000 
1825.006	4.0979	3.3344	13.7000	0.0000 
1825.029	4.0924	3.3948	13.6670	0.0000 
1825.053	4.0759	3.4442	13.6450	0.0000 
1825.073	4.0594	3.4991	13.6340	0.0000 
1825.099	4.0594	3.5431	13.6450	0.0000 
1825.223	4.0594	3.5706	13.6505	0.0000 
1825.223	4.0430	3.6035	13.6560	0.0000 
1825.229	4.0485	3.6365	13.6505	0.0000 
1825.232	4.0759	3.6639	13.6560	0.0000 
1825.232	4.1144	3.6804	13.6560	0.0000 
1825.232	4.1473	3.6914	13.6450	0.0000 
1825.232	4.1858	3.6969	13.6395	0.0000 
1825.232	4.2297	3.7024	13.6285	0.0000 
1825.245	4.2737	3.7134	13.5956	0.0000 
1825.264	4.3231	3.7299	13.5461	0.0000 
1825.383	4.3616	3.7299	13.5187	0.0000 
1825.391	4.3945	3.7244	13.5022	0.0000 
1825.391	4.4440	3.7134	13.4802	0.0000 
1825.391	4.4989	3.6859	13.4528	0.0000 
1825.391	4.5319	3.6804	13.3868	0.0000 
1825.391	4.5648	3.6969	13.2880	0.0000 
1825.403	4.6088	3.7024	13.2166	0.0000 
1825.422	4.6747	3.6914	13.1781	0.0000 
1825.443	4.7681	3.6694	13.1561	0.0000 
1825.467	4.8560	3.6475	13.1122	0.0000 
1825.491	4.9329	3.6200	13.0463	0.0000 
1825.595	5.0043	3.5815	12.9858	0.0000 
1825.613	5.0702	3.5321	12.9419	0.0000 
1825.613	5.1471	3.4827	12.8705	0.0000 
1825.613	5.2130	3.4277	12.7716	0.0000 
1825.615	5.2625	3.3673	12.6727	0.0000 
1825.635	5.3064	3.2959	12.5958	0.0000 
1825.635	5.3448	3.2355	12.5189	0.0000 
1825.657	5.3943	3.1970	12.4365	0.0000 
1825.663	5.4327	3.1641	12.3651	0.0000 
1825.688	5.4492	3.1421	12.3047	0.0000 
1825.711	5.4547	3.1256	12.2388	0.0000 
1825.815	5.4657	3.1256	12.1674	0.0000 
1825.833	5.4712	3.1421	12.0905	0.0000 
1825.834	5.4822	3.1805	11.9971	0.0000 
1825.834	5.4877	3.2190	11.9147	0.0000 
1825.834	5.4822	3.2465	11.8433	0.0000 
1825.834	5.4767	3.2739	11.7609	0.0000 
1825.842	5.4877	3.2959	11.6949	0.0000 
1825.869	5.4877	3.3124	11.6345	0.0000 
1825.889	5.4822	3.3453	11.5741	0.0000 
1825.910	5.4767	3.4167	11.5137	0.0000 
1825.934	5.4767	3.4937	11.4752	0.0000 
1826.032	5.4877	3.5651	11.4752	0.0000 
1826.051	5.4932	3.6475	11.4697	0.0000 
1826.051	5.4987	3.7244	11.4587	0.0000 
1826.052	5.5042	3.8013	11.4478	0.0000 
1826.052	5.5206	3.8617	11.4587	0.0000 
1826.071	5.5426	3.9001	11.4862	0.0000 
1826.093	5.5536	3.9441	11.4972	0.0000 
1826.195	5.5701	3.9935	11.4917	0.0000 
1826.195	5.5920	4.0320	11.5082	0.0000 
1826.211	5.6140	4.0540	11.5247	0.0000 
1826.211	5.6305	4.0704	11.5356	0.0000 
1826.212	5.6415	4.0759	11.5576	0.0000 
1826.212	5.6580	4.0704	11.5741	0.0000 
1826.212	5.6744	4.0594	11.6016	0.0000 
1826.235	5.6909	4.0540	11.6290	0.0000 
1826.255	5.7129	4.0649	11.6400	0.0000 
1826.261	5.7349	4.0759	11.6510	0.0000 
1826.279	5.7568	4.0814	11.6565	0.0000 
1826.299	5.7568	4.0924	11.6510	0.0000 
1826.405	5.7513	4.1089	11.6400	0.0000 
1826.422	5.7349	4.1199	11.6290	0.0000 
1826.422	5.7239	4.1254	11.6345	0.0000 
1826.422	5.7184	4.1254	11.6455	0.0000 
1826.422	5.7074	4.1199	11.6565	0.0000 
1826.443	5.6964	4.1199	11.6675	0.0000 
1826.450	5.6799	4.1254	11.6675	0.0000 
1826.473	5.6635	4.1199	11.6675	0.0000 
1826.489	5.6525	4.1254	11.6730	0.0000 
1826.510	5.6470	4.1199	11.6675	0.0000 
1826.518	5.6415	4.1144	11.6730	0.0000 
1826.635	5.6305	4.1034	11.6949	0.0000 
1826.652	5.6030	4.0924	11.7224	0.0000 
1826.653	5.5756	4.1034	11.7334	0.0000 
1826.653	5.5426	4.1144	11.7389	0.0000 
1826.653	5.5096	4.1254	11.7279	0.0000 
1826.653	5.4712	4.1364	11.7334	0.0000 
1826.676	5.4437	4.1583	11.7444	0.0000 
1826.684	5.4327	4.1748	11.7609	0.0000 
1826.788	5.4382	4.1803	11.7773	0.0000 
1826.807	5.4272	4.1858	11.7883	0.0000 
1826.808	5.4108	4.2023	11.7883	0.0000 
1826.808	5.3998	4.2297	11.7828	0.0000 
1826.809	5.3943	4.2517	11.7719	0.0000 
1826.827	5.3888	4.2627	11.7773	0.0000 
1826.828	5.3833	4.2627	11.7883	0.0000 
1826.850	5.3833	4.2572	11.8048	0.0000 
1826.872	5.3723	4.2517	11.8048	0.0000 
1826.894	5.3503	4.2517	11.7938	0.0000 
1826.902	5.3339	4.2572	11.7883	0.0000 
1827.024	5.3394	4.2517	11.8048	0.0000 
1827.044	5.3448	4.2517	11.8213	0.0000 
1827.045	5.3503	4.2572	11.8323	0.0000 
1827.045	5.3613	4.2572	11.8488	0.0000 
1827.046	5.3723	4.2627	11.8433	0.0000 
1827.046	5.3778	4.2737	11.8213	0.0000 
1827.064	5.3613	4.2847	11.7993	0.0000 
1827.072	5.3448	4.2902	11.7993	0.0000 
1827.192	5.3339	4.2792	11.8158	0.0000 
1827.210	5.3284	4.2682	11.8323	0.0000 
1827.210	5.3174	4.2627	11.8378	0.0000 
1827.210	5.3064	4.2627	11.8433	0.0000 
1827.210	5.3119	4.2572	11.8762	0.0000 
1827.210	5.3229	4.2572	11.9147	0.0000 
1827.210	5.3284	4.2572	11.9476	0.0000 
1827.218	5.3339	4.2627	11.9641	0.0000 
1827.236	5.3394	4.2627	11.9806	0.0000 
1827.258	5.3394	4.2627	11.9971	0.0000 
1827.283	5.3448	4.2737	12.0026	0.0000 
1827.404	5.3613	4.2792	12.0135	0.0000 
1827.410	5.3833	4.2847	12.0410	0.0000 
1827.410	5.4108	4.2902	12.0630	0.0000 
1827.410	5.4382	4.3011	12.0795	0.0000 
1827.410	5.4602	4.3011	12.0850	0.0000 
1827.410	5.4712	4.3066	12.0850	0.0000 
1827.417	5.4767	4.3176	12.0850	0.0000 
1827.444	5.4877	4.3176	12.0959	0.0000 
1827.464	5.5042	4.3176	12.1069	0.0000 
1827.491	5.5261	4.3176	12.1179	0.0000 
1827.502	5.5481	4.3176	12.1344	0.0000 
1827.520	5.5591	4.3176	12.1399	0.0000 
1827.541	5.5646	4.3121	12.1289	0.0000 
1827.563	5.5756	4.2957	12.1344	0.0000 
1827.571	5.5865	4.2792	12.1344	0.0000 
1827.662	5.6030	4.2572	12.1509	0.0000 
1827.676	5.6305	4.2352	12.1729	0.0000 
1827.676	5.6415	4.2133	12.1838	0.0000 
1827.677	5.6580	4.2023	12.1893	0.0000 
1827.684	5.6799	4.1968	12.1893	0.0000 
1827.695	5.7019	4.1803	12.1948	0.0000 
1827.717	5.7184	4.1638	12.1948	0.0000 
1827.792	5.7294	4.1473	12.1893	0.0000 
1827.803	5.7349	4.1364	12.1893	0.0000 
1827.803	5.7568	4.1144	12.2333	0.0000 
1827.803	5.7788	4.0979	12.2772	0.0000 
1827.809	5.7953	4.0924	12.2882	0.0000 
1827.829	5.8063	4.1034	12.2882	0.0000 
1827.849	5.8173	4.1144	12.2992	0.0000 
1827.869	5.8282	4.1144	12.3212	0.0000 
1827.891	5.8557	4.1144	12.3431	0.0000 
1827.967	5.8832	4.1144	12.3706	0.0000 
1827.980	5.9161	4.1089	12.4036	0.0000 
1827.980	5.9436	4.0979	12.4365	0.0000 
1827.980	5.9601	4.0869	12.4530	0.0000 
1827.988	5.9821	4.0814	12.4695	0.0000 
1828.008	6.0150	4.0759	12.4915	0.0000 
1828.028	6.0315	4.0759	12.5079	0.0000 
1828.048	6.0425	4.0704	12.5299	0.0000 
1828.069	6.0699	4.0649	12.5574	0.0000 
1828.088	6.0974	4.0594	12.5958	0.0000 
1828.110	6.1194	4.0540	12.6123	0.0000 
1828.204	6.1249	4.0485	12.6288	0.0000 
1828.210	6.1359	4.0430	12.6453	0.0000 
1828.210	6.1469	4.0320	12.6727	0.0000 
1828.210	6.1578	4.0210	12.7002	0.0000 
1828.211	6.1688	4.0045	12.7277	0.0000 
1828.236	6.1798	3.9880	12.7496	0.0000 
1828.246	6.1908	3.9716	12.7881	0.0000 
1828.266	6.2128	3.9551	12.8210	0.0000 
1828.286	6.2347	3.9496	12.8540	0.0000 
1828.306	6.2567	3.9441	12.8760	0.0000 
1828.380	6.2842	3.9276	12.8979	0.0000 
1828.392	6.3116	3.9166	12.9199	0.0000 
1828.392	6.3336	3.9056	12.9364	0.0000 
1828.398	6.3556	3.8727	12.9639	0.0000 
1828.412	6.3776	3.8562	12.9913	0.0000 
1828.434	6.3940	3.8452	13.0023	0.0000 
1828.455	6.4160	3.8452	13.0078	0.0000 
1828.467	6.4490	3.8452	13.0188	0.0000 
1828.557	6.4929	3.8507	13.0188	0.0000 
1828.572	6.5259	3.8617	13.0133	0.0000 
1828.572	6.5479	3.8782	13.0023	0.0000 
1828.572	6.5753	3.8947	12.9968	0.0000 
1828.580	6.6028	3.9111	12.9913	0.0000 
1828.591	6.6193	3.9166	12.9803	0.0000 
1828.612	6.6357	3.9276	12.9639	0.0000 
1828.634	6.6412	3.9386	12.9364	0.0000 
1828.654	6.6467	3.9496	12.9144	0.0000 
1828.666	6.6522	3.9661	12.8925	0.0000 
1828.684	6.6577	3.9825	12.8815	0.0000 
1828.704	6.6742	3.9935	12.8815	0.0000 
1828.791	6.6852	3.9990	12.8760	0.0000 
1828.797	6.6962	4.0045	12.8595	0.0000 
1828.797	6.6962	4.0045	12.8485	0.0000 
1828.797	6.7017	4.0045	12.8375	0.0000 
1828.804	6.7126	3.9990	12.8375	0.0000 
1828.824	6.7291	3.9935	12.8430	0.0000 
1828.844	6.7401	3.9825	12.8485	0.0000 
1828.867	6.7456	3.9716	12.8375	0.0000 
1828.891	6.7346	3.9606	12.8156	0.0000 
1828.912	6.7236	3.9496	12.8046	0.0000 
1828.924	6.7236	3.9331	12.8046	0.0000 
1828.943	6.7236	3.9056	12.8046	0.0000 
1829.027	6.7181	3.8837	12.7991	0.0000 
1829.034	6.7017	3.8562	12.7991	0.0000 
1829.034	6.6797	3.8342	12.8101	0.0000 
1829.034	6.6632	3.8177	12.7991	0.0000 
1829.042	6.6522	3.8068	12.7881	0.0000 
1829.062	6.6302	3.7958	12.7826	0.0000 
1829.082	6.6083	3.7958	12.7716	0.0000 
1829.104	6.6028	3.8013	12.7606	0.0000 
1829.126	6.5973	3.8013	12.7551	0.0000
