StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1879.770	5.4932	5.4163	166.9263	0.0000 
1879.777	5.3998	5.4382	166.7999	0.0000 
1879.797	5.2734	5.4492	166.7230	0.0000 
1879.816	5.1196	5.4382	166.7010	0.0000 
1879.838	4.9823	5.4053	166.7065	0.0000 
1879.857	4.9109	5.3503	166.6736	0.0000 
1879.879	4.8560	5.3009	166.6406	0.0000 
1879.903	4.7681	5.2899	166.6022	0.0000 
1879.982	4.6857	5.3174	166.6351	0.0000 
1879.993	4.6307	5.3613	166.7670	0.0000 
1879.993	4.6417	5.4108	166.9318	0.0000 
1879.993	4.6967	5.4657	167.0746	0.0000 
1880.000	4.7516	5.5426	167.1515	0.0000 
1880.015	4.8065	5.6250	167.1570	0.0000 
1880.036	4.8450	5.7294	167.0856	0.0000 
1880.058	4.8669	5.8722	167.0636	0.0000 
1880.079	4.9109	6.0535	167.2394	0.0000 
1880.156	5.0647	6.2183	167.5745	0.0000 
1880.167	5.2899	6.3446	167.9480	0.0000 
1880.167	5.4987	6.4325	168.2391	0.0000 
1880.167	5.6415	6.5808	168.5193	0.0000 
1880.174	5.6305	6.7896	168.7830	0.0000 
1880.194	5.4602	6.9653	169.1180	0.0000 
1880.214	5.2734	7.0477	169.6124	0.0000 
1880.233	5.2185	6.9983	170.2332	0.0000 
1880.254	5.2515	6.8884	170.7935	0.0000 
1880.274	5.2625	6.7896	171.1725	0.0000 
1880.296	5.2350	6.7017	171.3538	0.0000 
1880.388	5.1746	6.6248	171.4801	0.0000 
1880.394	5.1361	6.5479	171.6779	0.0000 
1880.394	5.1416	6.4655	171.9360	0.0000 
1880.394	5.1471	6.3666	172.1832	0.0000 
1880.394	5.1086	6.2842	172.3700	0.0000 
1880.420	5.0592	6.2512	172.5238	0.0000 
1880.443	5.0482	6.2457	172.6831	0.0000 
1880.452	5.0922	6.2347	172.8259	0.0000 
1880.472	5.1141	6.2238	172.8864	0.0000 
1880.492	5.0867	6.2347	172.9138	0.0000 
1880.562	5.0208	6.2622	172.9797	0.0000 
1880.573	4.9493	6.2897	173.0786	0.0000 
1880.574	4.9054	6.3007	173.2050	0.0000 
1880.581	4.8944	6.3007	173.3093	0.0000 
1880.595	4.8889	6.2842	173.3423	0.0000 
1880.616	4.9164	6.2512	173.3313	0.0000 
1880.638	4.9493	6.2183	173.3258	0.0000 
1880.660	5.0153	6.1963	173.3368	0.0000 
1880.671	5.1251	6.1798	173.3862	0.0000 
1880.693	5.2679	6.1304	173.4576	0.0000 
1880.711	5.4382	6.0095	173.4082	0.0000 
1880.796	5.6470	5.8557	173.2214	0.0000 
1880.802	5.8228	5.6909	172.9028	0.0000 
1880.802	6.0040	5.5096	172.5183	0.0000 
1880.802	6.2128	5.3174	172.1063	0.0000 
1880.811	6.2402	5.1746	171.6394	0.0000 
1880.831	6.0809	5.0812	171.1560	0.0000 
1880.851	5.9436	5.0317	170.7770	0.0000 
1880.872	5.9161	4.9988	170.4913	0.0000 
1880.896	5.9326	4.9713	170.2496	0.0000 
1880.970	5.9216	4.9823	170.0574	0.0000 
1880.981	5.8612	5.0317	169.9310	0.0000 
1880.981	5.7513	5.0702	169.8376	0.0000 
1880.981	5.6305	5.1141	169.7552	0.0000 
1880.991	5.5646	5.1691	169.6454	0.0000 
1881.010	5.5261	5.2130	169.5355	0.0000 
1881.029	5.4163	5.2460	169.4476	0.0000 
1881.049	5.2570	5.2789	169.3982	0.0000 
1881.070	5.1251	5.2954	169.3817	0.0000 
1881.090	5.0537	5.2844	169.3817	0.0000 
1881.112	5.0043	5.2734	169.3817	0.0000 
1881.206	4.9548	5.2789	169.3707	0.0000 
1881.212	4.8889	5.3174	169.3872	0.0000 
1881.212	4.8230	5.3723	169.4916	0.0000 
1881.212	4.8340	5.4272	169.7058	0.0000 
1881.212	4.9329	5.4437	169.9640	0.0000 
1881.238	5.0647	5.4492	170.1453	0.0000 
1881.248	5.1691	5.4657	170.1947	0.0000 
1881.268	5.2130	5.5042	170.1453	0.0000 
1881.288	5.2240	5.5756	170.1288	0.0000 
1881.308	5.2515	5.6525	170.2222	0.0000 
1881.383	5.3448	5.7129	170.4529	0.0000 
1881.394	5.5481	5.7843	170.7660	0.0000 
1881.395	5.7404	5.8887	171.0846	0.0000 
1881.395	5.9601	6.0315	171.4087	0.0000 
1881.414	6.1084	6.2567	171.7548	0.0000 
1881.427	6.1194	6.4325	172.0459	0.0000 
1881.447	6.0095	6.5204	172.3975	0.0000 
1881.466	5.8942	6.4984	172.8973	0.0000 
1881.487	5.8557	6.4160	173.4521	0.0000 
1881.506	5.8777	6.3007	173.8971	0.0000 
1881.526	5.8722	6.1908	174.2157	0.0000 
1881.617	5.7678	6.0919	174.4244	0.0000 
1881.624	5.6415	6.0150	174.6332	0.0000 
1881.624	5.5371	5.9052	174.8749	0.0000 
1881.624	5.4547	5.7898	175.1056	0.0000 
1881.631	5.3778	5.7019	175.3088	0.0000 
1881.648	5.3119	5.6580	175.4901	0.0000 
1881.669	5.2295	5.6470	175.6274	0.0000 
1881.691	5.1691	5.6580	175.7428	0.0000 
1881.713	5.1361	5.6854	175.8527	0.0000 
1881.788	5.1141	5.7239	175.9790	0.0000 
1881.799	5.0757	5.7788	176.1218	0.0000 
1881.799	5.0098	5.8392	176.2482	0.0000 
1881.799	4.9493	5.8832	176.3470	0.0000 
1881.805	4.9164	5.9106	176.3855	0.0000 
1881.824	4.9438	5.9161	176.3965	0.0000 
1881.844	4.9988	5.9216	176.3910	0.0000 
1881.865	5.0812	5.9216	176.3635	0.0000 
1881.888	5.1965	5.9052	176.3306	0.0000 
1881.910	5.3394	5.8997	176.3306	0.0000 
1881.929	5.4877	5.8887	176.3196	0.0000 
1881.952	5.7184	5.8392	176.2207	0.0000 
1882.019	5.9546	5.7788	175.9845	0.0000 
1882.031	6.0919	5.6799	175.6439	0.0000 
1882.032	6.2512	5.5536	175.3198	0.0000 
1882.032	6.4709	5.3943	174.9957	0.0000 
1882.052	6.5149	5.2570	174.4849	0.0000 
1882.063	6.3281	5.1746	173.8422	0.0000 
1882.083	6.1578	5.1416	173.2654	0.0000 
1882.103	6.1249	5.0977	172.8369	0.0000 
1882.123	6.1578	5.0098	172.5128	0.0000 
1882.198	6.1853	4.9493	172.2546	0.0000 
1882.209	6.1963	4.9384	172.0129	0.0000 
1882.210	6.1084	4.9548	171.7548	0.0000 
1882.210	6.0095	4.9933	171.5295	0.0000 
1882.234	5.9381	5.0153	171.3098	0.0000 
1882.253	5.8667	5.0208	171.0736	0.0000 
1882.263	5.7623	5.0153	170.8484	0.0000 
1882.282	5.6305	4.9878	170.7001	0.0000 
1882.302	5.5261	4.9493	170.5847	0.0000 
1882.322	5.4602	4.8779	170.4144	0.0000 
1882.342	5.3998	4.8230	170.2002	0.0000 
1882.429	5.3668	4.7900	170.0079	0.0000 
1882.435	5.3394	4.7845	169.8541	0.0000 
1882.435	5.3174	4.8065	169.7607	0.0000 
1882.435	5.3229	4.8450	169.7388	0.0000 
1882.442	5.3613	4.8999	169.7113	0.0000 
1882.462	5.4108	4.9768	169.6399	0.0000 
1882.482	5.5096	5.0812	169.5465	0.0000 
1882.509	5.6195	5.1636	169.4421	0.0000 
1882.521	5.7019	5.2515	169.3158	0.0000 
1882.600	5.7678	5.3778	169.2499	0.0000 
1882.611	5.8612	5.5261	169.3323	0.0000 
1882.611	6.0425	5.6305	169.5740	0.0000 
1882.612	6.2897	5.7184	169.8981	0.0000 
1882.620	6.5533	5.7898	170.2496	0.0000 
1882.640	6.8610	5.8997	170.6342	0.0000 
1882.660	7.0862	6.1139	171.0242	0.0000 
1882.679	7.1027	6.3666	171.3483	0.0000 
1882.700	7.0203	6.5808	171.7438	0.0000 
1882.720	6.9598	6.6852	172.2766	0.0000 
1882.744	6.9818	6.6797	172.8094	0.0000 
1882.834	7.0532	6.6577	173.2214	0.0000 
1882.840	7.0917	6.6412	173.4576	0.0000 
1882.840	7.0642	6.6357	173.6005	0.0000 
1882.840	7.0148	6.6302	173.7268	0.0000 
1882.840	6.9818	6.5918	173.8531	0.0000 
1882.866	6.9434	6.5149	173.9410	0.0000 
1882.879	6.8939	6.4325	173.9465	0.0000 
1882.898	6.8390	6.3885	173.9191	0.0000 
1882.918	6.8060	6.3995	173.9081	0.0000 
1882.938	6.8005	6.4435	173.9136	0.0000 
1883.009	6.8115	6.5149	173.9355	0.0000 
1883.020	6.8225	6.6138	173.9850	0.0000 
1883.020	6.8005	6.7017	174.0839	0.0000 
1883.026	6.7621	6.7566	174.1608	0.0000 
1883.043	6.7181	6.7786	174.2212	0.0000 
1883.064	6.6687	6.7950	174.2596	0.0000 
1883.086	6.6138	6.7841	174.2651	0.0000 
1883.097	6.5369	6.7456	174.2651	0.0000 
1883.117	6.4984	6.6742	174.3201	0.0000 
1883.137	6.5094	6.5643	174.4025	0.0000 
1883.158	6.5643	6.4490	174.4409	0.0000 
1883.242	6.6248	6.3446	174.4519	0.0000 
1883.249	6.6687	6.2512	174.4684	0.0000 
1883.249	6.6907	6.1469	174.4464	0.0000 
1883.249	6.7181	5.9930	174.3530	0.0000 
1883.256	6.8115	5.8447	174.2267	0.0000 
1883.276	6.8939	5.6909	174.0399	0.0000 
1883.297	6.9708	5.5756	173.8367	0.0000 
1883.319	7.0313	5.5042	173.6279	0.0000 
1883.340	7.1027	5.4767	173.3643	0.0000 
1883.418	7.0532	5.4822	172.9468	0.0000 
1883.429	6.8445	5.5206	172.3810	0.0000 
1883.429	6.6577	5.5536	171.8317	0.0000 
1883.429	6.5643	5.5426	171.3867	0.0000 
1883.435	6.5369	5.4987	171.0242	0.0000 
1883.454	6.5643	5.4492	170.7770	0.0000 
1883.475	6.5808	5.4437	170.5902	0.0000 
1883.495	6.5149	5.4987	170.3815	0.0000 
1883.516	6.4270	5.6195	170.1563	0.0000 
1883.536	6.3666	5.7513	169.9640	0.0000 
1883.560	6.2677	5.8612	169.7772	0.0000 
1883.652	6.1633	5.9546	169.6124	0.0000 
1883.658	6.0260	6.0150	169.4751	0.0000 
1883.658	5.8942	6.0590	169.3762	0.0000 
1883.659	5.7678	6.0809	169.2883	0.0000 
1883.659	5.6744	6.0754	169.1785	0.0000 
1883.684	5.5865	6.0480	169.0411	0.0000 
1883.694	5.4492	6.0590	168.9423	0.0000 
1883.714	5.3229	6.0974	168.9368	0.0000 
1883.734	5.2625	6.1469	169.0466	0.0000 
1883.754	5.2734	6.1798	169.2059	0.0000 
1883.826	5.3723	6.1633	169.3488	0.0000 
1883.836	5.4822	6.1359	169.3817	0.0000 
1883.837	5.5811	6.1359	169.2828	0.0000 
1883.843	5.6744	6.1469	169.1620	0.0000 
1883.859	5.7294	6.1578	169.1016	0.0000 
1883.880	5.8447	6.1798	169.1290	0.0000 
1883.903	5.9821	6.2073	169.2279	0.0000 
1883.913	6.1414	6.2128	169.3597	0.0000 
1883.932	6.3446	6.2073	169.5905	0.0000 
1883.952	6.4600	6.2238	169.8047	0.0000 
1883.972	6.4380	6.2018	170.0244	0.0000 
1884.059	6.3776	6.1414	170.3870	0.0000 
1884.066	6.3281	6.0645	170.8649	0.0000 
1884.066	6.2842	6.0370	171.3043	0.0000 
1884.066	6.1798	6.0645	171.6174	0.0000 
1884.073	6.0699	6.1304	171.8481	0.0000 
1884.091	5.9985	6.1578	172.0679	0.0000 
1884.114	5.9711	6.1139	172.2711	0.0000 
1884.136	5.9656	6.0535	172.4304	0.0000 
1884.158	5.9821	6.0370	172.5897	0.0000 
1884.237	5.9711	6.0370	172.7765	0.0000 
1884.248	5.9271	6.0480	172.9413	0.0000 
1884.248	5.8392	6.0809	173.0676	0.0000 
1884.248	5.7568	6.1304	173.1555	0.0000 
1884.254	5.7019	6.1853	173.2544	0.0000 
1884.270	5.6635	6.2347	173.3588	0.0000 
1884.293	5.6195	6.3116	173.4686	0.0000 
1884.313	5.5865	6.3940	173.5510	0.0000 
1884.336	5.5481	6.4490	173.6115	0.0000 
1884.357	5.4822	6.4874	173.6334	0.0000 
1884.379	5.4218	6.5039	173.5785	0.0000 
1884.389	5.4327	6.4764	173.4686	0.0000 
1884.470	5.5096	6.4270	173.3423	0.0000 
1884.476	5.6525	6.3611	173.2214	0.0000 
1884.476	5.8228	6.2842	173.1006	0.0000 
1884.476	5.9930	6.1798	172.9303	0.0000 
1884.489	6.2347	6.0645	172.7435	0.0000 
1884.508	6.4435	5.9601	172.5128	0.0000 
1884.528	6.6248	5.8777	172.2656	0.0000 
1884.549	6.8500	5.7953	172.0129	0.0000 
1884.570	6.9818	5.7074	171.6449	0.0000 
1884.643	6.8555	5.6305	171.0901	0.0000 
1884.655	6.6138	5.6415	170.4858	0.0000 
1884.656	6.4435	5.6909	169.9585	0.0000 
1884.656	6.4105	5.7129	169.5740	0.0000 
1884.678	6.4435	5.6909	169.2828	0.0000 
1884.689	6.4270	5.6854	169.0027	0.0000 
1884.709	6.3336	5.7184	168.7445	0.0000 
1884.727	6.2183	5.7733	168.5358	0.0000 
1884.747	6.1469	5.8008	168.3710	0.0000 
1884.768	6.0864	5.7843	168.1897	0.0000 
1884.788	5.9766	5.7458	168.0139	0.0000 
1884.878	5.8282	5.7019	167.8601	0.0000 
1884.885	5.6195	5.6525	167.7283	0.0000 
1884.885	5.4327	5.5756	167.6074	0.0000 
1884.885	5.3229	5.4822	167.4756	0.0000 
1884.891	5.2570	5.3833	167.3547	0.0000 
1884.910	5.1636	5.2844	167.2943	0.0000 
1884.933	5.0812	5.2130	167.2668	0.0000 
1884.956	5.0317	5.1636	167.2778	0.0000 
1884.967	5.0208	5.1361	167.3218	0.0000 
1885.054	5.0317	5.1196	167.3602	0.0000 
1885.065	5.0812	5.1196	167.3273	0.0000 
1885.065	5.1251	5.1581	167.2284	0.0000 
1885.065	5.1416	5.2570	167.1075	0.0000 
1885.072	5.1855	5.3943	167.0691	0.0000 
1885.086	5.2460	5.5261	167.1515	0.0000 
1885.110	5.3613	5.6415	167.3492	0.0000 
1885.131	5.5591	5.7513	167.6019	0.0000 
1885.154	5.7678	5.7953	167.8217	0.0000 
1885.228	6.0205	5.8282	168.0524	0.0000 
1885.239	6.1908	5.8942	168.2941	0.0000 
1885.239	6.2128	6.0315	168.5522	0.0000 
1885.239	6.1359	6.1523	168.8928	0.0000 
1885.245	6.0425	6.1743	169.3542	0.0000 
1885.264	5.9601	6.1414	169.7937	0.0000 
1885.285	5.9052	6.1139	170.1068	0.0000 
1885.304	5.8777	6.0919	170.3375	0.0000 
1885.327	5.8337	6.0535	170.4858	0.0000 
1885.347	5.7568	5.9985	170.6177	0.0000 
1885.370	5.7239	5.9326	170.7825	0.0000 
1885.393	5.6909	5.8612	170.9637	0.0000 
1885.461	5.6580	5.7898	171.0956	0.0000 
1885.472	5.6305	5.7458	171.1670	0.0000 
1885.472	5.6250	5.7294	171.2329	0.0000 
1885.472	5.6360	5.7019	171.2933	0.0000 
1885.494	5.6470	5.7074	171.3373	0.0000 
1885.504	5.6799	5.7568	171.3702	0.0000 
1885.523	5.7019	5.8337	171.4142	0.0000 
1885.543	5.7074	5.9161	171.4636	0.0000 
1885.563	5.7129	5.9875	171.5295	0.0000 
1885.635	5.7568	6.0370	171.6339	0.0000 
1885.646	5.8447	6.0260	171.7438	0.0000 
1885.646	5.9711	5.9381	171.7822	0.0000 
1885.652	6.0919	5.8118	171.7712	0.0000 
1885.668	6.2183	5.7019	171.7548	0.0000 
1885.689	6.3281	5.6525	171.6998	0.0000 
1885.711	6.4215	5.6195	171.6010	0.0000 
1885.722	6.5753	5.5151	171.4417	0.0000 
1885.742	6.7731	5.3448	171.2329	0.0000 
1885.761	6.9434	5.1526	170.9583	0.0000 
1885.781	7.1191	4.9603	170.6946	0.0000 
1885.871	7.3004	4.7791	170.4254	0.0000 
1885.877	7.4048	4.6307	170.1288	0.0000 
1885.877	7.3224	4.4879	169.7388	0.0000 
1885.877	7.1851	4.4055	169.3268	0.0000 
1885.883	7.1082	4.4000	168.9368	0.0000 
1885.903	7.1027	4.4055	168.6292	0.0000 
1885.932	7.1191	4.4165	168.4589	0.0000 
1885.947	7.1027	4.4440	168.3710	0.0000 
1885.970	7.0367	4.4714	168.2831	0.0000 
1886.045	6.9434	4.5209	168.1677	0.0000 
1886.057	6.8994	4.6143	168.0743	0.0000 
1886.057	6.8829	4.6857	168.0029	0.0000 
1886.057	6.8500	4.7241	167.9755	0.0000 
1886.063	6.7786	4.7571	167.9645	0.0000 
1886.079	6.6797	4.7845	167.9974	0.0000 
1886.100	6.5973	4.8010	168.0304	0.0000 
1886.121	6.5533	4.7955	168.0304	0.0000 
1886.144	6.4984	4.8175	167.9974	0.0000 
1886.167	6.4105	4.8889	167.9865	0.0000 
1886.188	6.3391	5.0153	168.0743	0.0000 
1886.199	6.3226	5.1361	168.2281	0.0000 
1886.279	6.3885	5.2405	168.4259	0.0000 
1886.290	6.4764	5.3339	168.6182	0.0000 
1886.290	6.5863	5.4053	168.7335	0.0000 
1886.290	6.6907	5.4602	168.7665	0.0000 
1886.298	6.7236	5.5151	168.7720	0.0000 
1886.318	6.7236	5.5865	168.8379	0.0000 
1886.337	6.7731	5.6635	168.9807	0.0000 
1886.358	6.8280	5.7513	169.1345	0.0000 
1886.379	6.8774	5.8337	169.2773	0.0000 
1886.456	6.9159	5.9601	169.4476	0.0000 
1886.467	6.9049	6.0864	169.6454	0.0000 
1886.467	6.8829	6.1084	169.9475	0.0000 
1886.468	6.8115	6.0260	170.3595	0.0000 
1886.478	6.7236	5.9271	170.8484	0.0000 
1886.498	6.6522	5.8612	171.3647	0.0000 
1886.517	6.5808	5.8337	171.8207	0.0000 
1886.537	6.5149	5.8118	172.1722	0.0000 
1886.557	6.4380	5.7733	172.4249	0.0000 
1886.578	6.3501	5.7184	172.6117	0.0000 
1886.598	6.2952	5.6525	172.8040	0.0000 
1886.691	6.2457	5.5756	173.0566	0.0000 
1886.698	6.1743	5.4877	173.3093	0.0000 
1886.698	6.0974	5.4272	173.5400	0.0000 
1886.698	6.0205	5.3833	173.7268	0.0000 
1886.698	5.9601	5.3888	173.8806	0.0000 
1886.723	5.9271	5.4272	174.0179	0.0000 
1886.746	5.9546	5.4877	174.1663	0.0000 
1886.757	5.9875	5.5536	174.3365	0.0000 
1886.776	5.9821	5.6360	174.4684	0.0000 
1886.795	5.9381	5.7294	174.5618	0.0000 
1886.868	5.8612	5.8392	174.6387	0.0000 
1886.879	5.7788	5.8997	174.6991	0.0000 
1886.879	5.7458	5.8942	174.7595	0.0000 
1886.885	5.7733	5.8557	174.8254	0.0000 
1886.902	5.8173	5.7953	174.8419	0.0000 
1886.926	5.8612	5.7294	174.8145	0.0000 
1886.935	5.8942	5.6799	174.7815	0.0000 
1886.954	5.9766	5.5811	174.7211	0.0000 
1886.975	6.1304	5.3833	174.5563	0.0000 
1886.994	6.3501	5.1416	174.3420	0.0000 
1887.015	6.5149	4.8944	174.0344	0.0000 
1887.110	6.6412	4.6912	173.6829	0.0000 
1887.116	6.7511	4.5593	173.3588	0.0000 
1887.116	6.8665	4.4604	173.0182	0.0000 
1887.116	6.8610	4.3616	172.5568	0.0000 
1887.116	6.6522	4.3341	171.9415	0.0000 
1887.142	6.4545	4.3890	171.3483	0.0000 
1887.153	6.3611	4.4495	170.9143	0.0000 
1887.173	6.3226	4.4440	170.6012	0.0000 
1887.193	6.2842	4.4275	170.3485	0.0000 
1887.213	6.2183	4.4440	170.1288	0.0000 
1887.287	6.1029	4.5209	169.8981	0.0000 
1887.300	5.9766	4.6198	169.6674	0.0000 
1887.300	5.8722	4.7021	169.4586	0.0000 
1887.300	5.7568	4.7516	169.2279	0.0000 
1887.319	5.6030	4.7681	168.9587	0.0000 
1887.339	5.4163	4.7736	168.6896	0.0000 
1887.362	5.2350	4.8010	168.4424	0.0000 
1887.372	5.1086	4.7900	168.2117	0.0000 
1887.393	5.0043	4.7516	167.9480	0.0000 
1887.411	4.8889	4.7351	167.6898	0.0000 
1887.431	4.7791	4.7296	167.4811	0.0000 
1887.519	4.6692	4.7131	167.3273	0.0000 
1887.534	4.5813	4.7186	167.2064	0.0000 
1887.534	4.5319	4.7461	167.0966	0.0000 
1887.534	4.5154	4.7736	166.9922	0.0000 
1887.541	4.5154	4.7845	166.8329	0.0000 
1887.553	4.5044	4.8010	166.6077	0.0000 
1887.573	4.4714	4.8395	166.3770	0.0000 
1887.596	4.4440	4.9438	166.2341	0.0000 
1887.618	4.4659	5.0867	166.1957	0.0000 
1887.694	4.5374	5.2130	166.2781	0.0000 
1887.705	4.6472	5.3284	166.4484	0.0000 
1887.705	4.8230	5.4877	166.6681	0.0000 
1887.705	4.9658	5.6525	166.8768	0.0000 
1887.712	5.1086	5.8392	167.1295	0.0000 
1887.730	5.2460	6.0535	167.4316	0.0000 
1887.749	5.2350	6.2732	167.6788	0.0000 
1887.769	5.0977	6.4270	167.8986	0.0000 
1887.793	4.9384	6.5424	168.2611	0.0000 
1887.872	4.8505	6.5424	168.7500	0.0000 
1887.883	4.9164	6.4380	169.1949	0.0000 
1887.884	4.9988	6.3281	169.5135	0.0000 
1887.884	5.0592	6.2183	169.7278	0.0000 
1887.890	5.1361	6.0864	169.9146	0.0000 
1887.909	5.1965	5.9546	170.0793	0.0000 
1887.929	5.2734	5.8337	170.1892	0.0000 
1887.949	5.3448	5.7184	170.2551	0.0000 
1887.971	5.3394	5.6305	170.2936	0.0000 
1887.994	5.3119	5.5975	170.3430	0.0000 
1888.016	5.3229	5.5591	170.4144	0.0000 
1888.037	5.3613	5.4932	170.4529	0.0000 
1888.108	5.4327	5.4492	170.4529	0.0000 
1888.120	5.5371	5.4272	170.4694	0.0000 
1888.120	5.6250	5.3998	170.5023	0.0000 
1888.120	5.6744	5.3888	170.5353	0.0000 
1888.128	5.7019	5.3943	170.5737	0.0000 
1888.147	5.7349	5.3833	170.6012	0.0000 
1888.167	5.7953	5.3339	170.6067	0.0000 
1888.187	5.8887	5.2515	170.5902	0.0000 
1888.209	5.9766	5.1526	170.5188	0.0000 
1888.287	6.0919	5.0592	170.4474	0.0000 
1888.297	6.2512	4.9713	170.4034	0.0000 
1888.298	6.4215	4.8779	170.3101	0.0000 
1888.298	6.6083	4.7900	170.1453	0.0000 
1888.319	6.7456	4.7186	169.8981	0.0000 
1888.326	6.8829	4.6527	169.6399	0.0000 
1888.346	7.0697	4.6417	169.4202	0.0000 
1888.366	7.1631	4.6967	169.0576	0.0000 
1888.386	7.0367	4.7296	168.4698	0.0000 
1888.407	6.7456	4.7791	167.8436	0.0000 
1888.428	6.4929	4.8175	167.3273	0.0000 
1888.508	6.3885	4.8120	166.9702	0.0000 
1888.520	6.3940	4.7351	166.7340	0.0000 
1888.521	6.3831	4.6417	166.5417	0.0000 
1888.521	6.2952	4.5813	166.3989	0.0000 
1888.527	6.1359	4.5758	166.3055	0.0000 
1888.545	5.9930	4.6143	166.2451	0.0000 
1888.565	5.9271	4.6472	166.1298	0.0000 
1888.585	5.8228	4.6472	165.9814	0.0000 
1888.605	5.6525	4.6307	165.8551	0.0000 
1888.683	5.4492	4.5868	165.7892	0.0000 
1888.695	5.2954	4.4989	165.7892	0.0000 
1888.695	5.2185	4.3671	165.7727	0.0000 
1888.695	5.2185	4.2462	165.7343	0.0000 
1888.705	5.2405	4.1528	165.7068	0.0000 
1888.724	5.2570	4.1034	165.7233	0.0000 
1888.744	5.2789	4.0759	165.7892	0.0000 
1888.764	5.3229	4.0704	165.9210	0.0000 
1888.785	5.4327	4.0649	166.0419	0.0000 
1888.804	5.5591	4.0485	166.0364	0.0000 
1888.827	5.6470	4.0594	165.8496	0.0000 
1888.917	5.6964	4.1309	165.6903	0.0000 
1888.923	5.7184	4.2297	165.7178	0.0000 
1888.923	5.8447	4.3176	165.9540	0.0000 
1888.923	6.0370	4.3396	166.2616	0.0000 
1888.923	6.2292	4.3286	166.5308	0.0000 
1888.951	6.3007	4.4659	166.7450	0.0000 
1888.972	6.1798	4.6747	166.8164	0.0000 
1888.983	5.8997	4.8010	166.9812	0.0000 
1889.002	5.6195	4.8285	167.3547	0.0000 
1889.022	5.4877	4.7461	167.9041	0.0000 
1889.093	5.4712	4.6527	168.3984	0.0000 
1889.104	5.4327	4.6307	168.6786	0.0000 
1889.104	5.3613	4.6527	168.8159	0.0000 
1889.110	5.2405	4.6692	168.9807	0.0000 
1889.126	5.1636	4.6362	169.2279	0.0000 
1889.145	5.1471	4.5428	169.4696	0.0000 
1889.169	5.1416	4.4550	169.6564	0.0000 
1889.192	5.0922	4.4055	169.7662	0.0000 
1889.201	5.0427	4.4000	169.8541	0.0000 
1889.222	4.9933	4.4220	169.9310	0.0000 
1889.242	4.9658	4.4550	170.0134	0.0000 
1889.326	4.9493	4.5099	170.1178	0.0000 
1889.332	4.9438	4.5813	170.2167	0.0000 
1889.332	4.9274	4.6362	170.3265	0.0000 
1889.332	4.8889	4.6582	170.4144	0.0000 
1889.341	4.8560	4.6747	170.4968	0.0000 
1889.360	4.8615	4.6747	170.5627	0.0000 
1889.381	4.8999	4.6527	170.6232	0.0000 
1889.402	4.9384	4.6088	170.6836	0.0000 
1889.425	4.9713	4.5374	170.6946	0.0000 
1889.515	5.0482	4.4385	170.6396	0.0000 
1889.527	5.1581	4.3231	170.5957	0.0000 
1889.527	5.3064	4.2078	170.6012	0.0000 
1889.527	5.5426	4.0430	170.5298	0.0000 
1889.527	5.7898	3.8617	170.3595	0.0000 
1889.547	5.9930	3.7189	170.1398	0.0000 
1889.560	6.1853	3.6145	169.8981	0.0000 
1889.579	6.4050	3.5431	169.6344	0.0000 
1889.599	6.4929	3.4717	169.2389	0.0000 
1889.619	6.3721	3.4332	168.6786	0.0000 
1889.639	6.1633	3.4937	168.0743	0.0000 
1889.659	6.0315	3.5870	167.5360	0.0000 
1889.747	6.0095	3.6090	167.1185	0.0000 
1889.753	6.0095	3.6035	166.8439	0.0000 
1889.753	5.9711	3.6255	166.6846	0.0000 
1889.753	5.8887	3.6859	166.5637	0.0000 
1889.759	5.7788	3.7903	166.3989	0.0000 
1889.779	5.6744	3.9056	166.1737	0.0000 
1889.801	5.5591	4.0210	165.8881	0.0000 
1889.823	5.4218	4.1199	165.6464	0.0000 
1889.845	5.2405	4.1693	165.4926	0.0000 
1889.920	5.0208	4.1968	165.3772	0.0000 
1889.932	4.8669	4.1858	165.2728	0.0000 
1889.932	4.7516	4.1364	165.1355	0.0000 
1889.932	4.6417	4.0869	164.9762	0.0000 
1889.938	4.4934	4.0814	164.8444	0.0000 
1889.957	4.3396	4.1364	164.8279	0.0000 
1889.976	4.2462	4.2133	164.9213	0.0000 
1889.996	4.2352	4.2627	165.0806	0.0000 
1890.018	4.2792	4.2957	165.2124	0.0000 
1890.039	4.3451	4.3286	165.2289	0.0000 
1890.062	4.4055	4.3781	165.1849	0.0000 
1890.085	4.4604	4.4604	165.2014	0.0000 
1890.155	4.4879	4.5978	165.3552	0.0000 
1890.166	4.5978	4.7681	165.7178	0.0000 
1890.166	4.7516	4.9548	166.1353	0.0000 
1890.166	4.8834	5.1416	166.5088	0.0000 
1890.175	5.0043	5.3778	166.8713	0.0000 
1890.195	4.9109	5.6470	167.0801	0.0000 
1890.215	4.6307	5.8557	167.1790	0.0000 
1890.235	4.3286	5.9271	167.4811	0.0000 
1890.255	4.1693	5.8282	168.0634	0.0000 
1890.328	4.1748	5.6305	168.6786	0.0000 
1890.339	4.1473	5.4492	169.0741	0.0000 
1890.340	4.0924	5.3284	169.2389	0.0000 
1890.340	4.0320	5.2350	169.3213	0.0000 
1890.362	3.9441	5.1306	169.3982	0.0000 
1890.381	3.9221	5.0208	169.5190	0.0000 
1890.402	3.9331	4.9164	169.6619	0.0000 
