StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
2136.968	9.2065	19.4183	-9.2889	0.0000 
2136.988	9.1901	19.4019	-9.3713	0.0000 
2137.008	9.1791	19.4073	-9.4757	0.0000 
2137.028	9.1516	19.4128	-9.5801	0.0000 
2137.049	9.1241	19.4073	-9.6735	0.0000 
2137.069	9.1022	19.3909	-9.7614	0.0000 
2137.162	9.0802	19.3744	-9.8438	0.0000 
2137.168	9.0527	19.3524	-9.9207	0.0000 
2137.168	9.0417	19.3359	-9.9921	0.0000 
2137.168	9.0417	19.3195	-10.0635	0.0000 
2137.168	9.0198	19.2975	-10.1349	0.0000 
2137.194	8.9923	19.2865	-10.2063	0.0000 
2137.217	8.9758	19.2810	-10.2612	0.0000 
2137.227	8.9703	19.2810	-10.3052	0.0000 
2137.248	8.9648	19.2700	-10.3491	0.0000 
2137.266	8.9154	19.2480	-10.4041	0.0000 
2137.337	8.8440	19.2151	-10.4645	0.0000 
2137.348	8.7946	19.1821	-10.5139	0.0000 
2137.349	8.7506	19.1437	-10.5469	0.0000 
2137.355	8.6957	19.0942	-10.5524	0.0000 
2137.370	8.6353	19.0393	-10.5414	0.0000 
2137.392	8.5803	18.9624	-10.5084	0.0000 
2137.412	8.5364	18.8800	-10.4535	0.0000 
2137.435	8.4979	18.7976	-10.4150	0.0000 
2137.510	8.4595	18.7152	-10.3876	0.0000 
2137.521	8.4320	18.6438	-10.3491	0.0000 
2137.522	8.4210	18.5724	-10.2942	0.0000 
2137.522	8.4045	18.5120	-10.2228	0.0000 
2137.537	8.3771	18.4406	-10.1294	0.0000 
2137.556	8.3441	18.3636	-10.0031	0.0000 
2137.572	8.3002	18.3142	-9.8932	0.0000 
2137.593	8.2507	18.3032	-9.8273	0.0000 
2137.615	8.1903	18.3362	-9.7943	0.0000 
2137.625	8.0969	18.4076	-9.8053	0.0000 
2137.644	8.0200	18.4955	-9.8218	0.0000 
2137.664	7.9816	18.5394	-9.7614	0.0000 
2137.735	7.9486	18.5614	-9.6790	0.0000 
2137.747	7.9431	18.6053	-9.6350	0.0000 
2137.748	7.9541	18.6877	-9.6240	0.0000 
2137.754	7.9761	18.7866	-9.6240	0.0000 
2137.767	7.9431	18.8910	-9.6680	0.0000 
2137.788	7.8882	18.9954	-9.7339	0.0000 
2137.809	7.8113	19.0887	-9.8053	0.0000 
2137.832	7.7014	19.1711	-9.9042	0.0000 
2137.843	7.5916	19.2371	-9.9976	0.0000 
2137.863	7.4872	19.2755	-10.1019	0.0000 
2137.882	7.4158	19.2920	-10.2063	0.0000 
2137.969	7.3718	19.2700	-10.3107	0.0000 
2137.975	7.3663	19.2426	-10.4535	0.0000 
2137.975	7.4048	19.1986	-10.6128	0.0000 
2137.975	7.4707	19.1272	-10.7776	0.0000 
2137.982	7.5641	19.0228	-10.9314	0.0000 
2138.003	7.6575	18.9130	-11.1072	0.0000 
2138.024	7.7344	18.7756	-11.3049	0.0000 
2138.047	7.7783	18.6053	-11.5082	0.0000 
2138.069	7.7783	18.4460	-11.7169	0.0000 
2138.145	7.7563	18.2922	-11.8213	0.0000 
2138.157	7.7344	18.1439	-11.8048	0.0000 
2138.157	7.8552	18.0066	-11.6785	0.0000 
2138.157	8.0145	17.9022	-11.5851	0.0000 
2138.163	8.1024	17.9022	-11.6455	0.0000 
2138.181	8.1903	17.9572	-11.7609	0.0000 
2138.201	8.3276	17.9956	-11.8652	0.0000 
2138.221	8.4650	18.0011	-11.9751	0.0000 
2138.242	8.5583	18.0011	-12.1399	0.0000 
2138.265	8.6243	17.9901	-12.3157	0.0000 
2138.288	8.6462	17.9242	-12.4036	0.0000 
2138.309	8.6078	17.7869	-12.3926	0.0000 
2138.380	8.5474	17.6276	-12.3541	0.0000 
2138.391	8.4924	17.5012	-12.3157	0.0000 
2138.391	8.4320	17.4078	-12.2443	0.0000 
2138.391	8.3496	17.3199	-12.1014	0.0000 
2138.400	8.2672	17.2266	-11.9476	0.0000 
2138.420	8.1738	17.1442	-11.8542	0.0000 
2138.440	8.0585	17.0728	-11.8323	0.0000 
2138.460	7.9486	17.0013	-11.8542	0.0000 
2138.480	7.8607	16.9025	-11.8817	0.0000 
2138.554	7.7454	16.7596	-11.8982	0.0000 
2138.566	7.6245	16.6058	-11.8872	0.0000 
2138.566	7.4982	16.4410	-11.8433	0.0000 
2138.567	7.3114	16.2982	-11.7993	0.0000 
2138.586	7.0862	16.2048	-11.7773	0.0000 
2138.599	6.9159	16.1719	-11.7279	0.0000 
2138.619	6.7566	16.1554	-11.6071	0.0000 
2138.638	6.5753	16.1389	-11.3983	0.0000 
2138.658	6.4215	16.1169	-11.1566	0.0000 
2138.731	6.2897	16.1060	-10.9039	0.0000 
2138.742	6.1578	16.1334	-10.6512	0.0000 
2138.743	6.0590	16.2213	-10.3876	0.0000 
2138.750	6.0040	16.2927	-9.9866	0.0000 
2138.765	6.0040	16.3477	-9.4757	0.0000 
2138.785	6.0260	16.3696	-8.9154	0.0000 
2138.807	6.0370	16.3971	-8.3826	0.0000 
2138.817	6.0260	16.4795	-7.9486	0.0000 
2138.837	6.0150	16.6003	-7.5751	0.0000 
2138.857	6.0205	16.7212	-7.1906	0.0000 
2138.877	6.0645	16.8365	-6.7346	0.0000 
2138.967	6.0974	16.9080	-6.2238	0.0000 
2138.974	6.1249	16.9354	-5.7184	0.0000 
2138.974	6.1414	16.9958	-5.2844	0.0000 
2138.974	6.1853	17.1057	-4.9384	0.0000 
2138.980	6.3446	17.1552	-4.4879	0.0000 
2139.001	6.5698	17.1167	-3.9111	0.0000 
2139.022	6.7346	17.0123	-3.2794	0.0000 
2139.042	6.8170	16.8970	-2.6587	0.0000 
2139.065	6.8994	16.8201	-2.0599	0.0000 
2139.141	6.9818	16.7981	-1.5601	0.0000 
2139.153	6.9928	16.8311	-1.2140	0.0000 
2139.153	6.9598	16.8750	-0.9558	0.0000 
2139.153	6.8829	16.8970	-0.7361	0.0000 
2139.160	6.8280	16.8860	-0.4779	0.0000 
2139.175	6.8390	16.8365	-0.1703	0.0000 
2139.195	6.9049	16.7871	0.1538	0.0000 
2139.217	6.9818	16.7432	0.4395	0.0000 
2139.240	7.0697	16.7267	0.6317	0.0000 
2139.263	7.1136	16.7596	0.7086	0.0000 
2139.284	7.1136	16.8475	0.7031	0.0000 
2139.294	7.0972	16.9574	0.6482	0.0000 
2139.375	7.0587	17.0728	0.5713	0.0000 
2139.381	7.0093	17.1771	0.4724	0.0000 
2139.381	6.8994	17.2595	0.3351	0.0000 
2139.381	6.7621	17.3145	0.1483	0.0000 
2139.393	6.6193	17.3254	-0.0549	0.0000 
2139.414	6.4929	17.2980	-0.2747	0.0000 
2139.434	6.3831	17.2595	-0.5383	0.0000 
2139.454	6.2677	17.2430	-0.8679	0.0000 
2139.474	6.1633	17.2430	-1.2250	0.0000 
2139.552	6.0864	17.2266	-1.5601	0.0000 
2139.562	6.0370	17.1991	-1.8622	0.0000 
2139.563	6.0095	17.1716	-2.1259	0.0000 
2139.563	6.0150	17.1497	-2.3840	0.0000 
2139.585	5.9985	17.1277	-2.6532	0.0000 
2139.598	5.9436	17.1057	-2.9553	0.0000 
2139.618	5.8612	17.0728	-3.2684	0.0000 
2139.639	5.7568	16.9739	-3.5760	0.0000 
2139.660	5.6415	16.8201	-3.9166	0.0000 
2139.683	5.5261	16.6278	-4.2957	0.0000 
2139.693	5.3833	16.3916	-4.6857	0.0000 
2139.780	5.2075	16.1334	-5.0647	0.0000 
2139.786	5.1141	15.8807	-5.3174	0.0000 
2139.786	5.1141	15.6610	-5.5261	0.0000 
2139.786	5.0977	15.4907	-5.7623	0.0000 
2139.793	5.0317	15.3809	-6.0864	0.0000 
2139.812	4.9878	15.2985	-6.3995	0.0000 
2139.834	4.9878	15.2051	-6.6632	0.0000 
2139.855	4.9878	15.1007	-6.8994	0.0000 
2139.878	4.9768	15.0238	-7.0917	0.0000 
2139.954	4.9438	14.9963	-7.2235	0.0000 
2139.965	4.9054	14.9963	-7.2784	0.0000 
2139.965	4.9054	15.0073	-7.2949	0.0000 
2139.965	4.9438	15.0073	-7.3224	0.0000 
2139.971	5.0098	14.9963	-7.3773	0.0000 
2139.991	5.0867	14.9799	-7.4707	0.0000 
2140.011	5.1581	14.9359	-7.5751	0.0000 
2140.031	5.2350	14.8700	-7.6685	0.0000 
2140.051	5.3284	14.7876	-7.7344	0.0000 
2140.073	5.4218	14.7327	-7.7728	0.0000 
2140.096	5.5316	14.7052	-7.7838	0.0000 
2140.188	5.6195	14.6997	-7.7783	0.0000 
2140.194	5.6525	14.7162	-7.7673	0.0000 
2140.194	5.6305	14.7491	-7.7344	0.0000 
2140.194	5.6195	14.7986	-7.6904	0.0000 
2140.194	5.5811	14.8480	-7.6630	0.0000 
2140.210	5.5261	14.9084	-7.6410	0.0000 
2140.229	5.4822	14.9689	-7.6025	0.0000 
2140.250	5.4492	15.0073	-7.5421	0.0000 
2140.269	5.4382	15.0403	-7.4597	0.0000 
2140.290	5.4272	15.0732	-7.3608	0.0000 
2140.359	5.4108	15.1227	-7.2290	0.0000 
2140.372	5.3888	15.1941	-7.0642	0.0000 
2140.372	5.3723	15.2930	-6.8884	0.0000 
2140.379	5.3888	15.4083	-6.7017	0.0000 
2140.390	5.4108	15.5237	-6.4984	0.0000 
2140.413	5.4163	15.6116	-6.2952	0.0000 
2140.434	5.4272	15.6720	-6.1084	0.0000 
2140.457	5.3888	15.7379	-6.0150	0.0000 
2140.467	5.3613	15.8643	-6.0040	0.0000 
2140.487	5.3778	16.0565	-6.0425	0.0000 
2140.507	5.4382	16.2323	-6.0370	0.0000 
2140.596	5.5646	16.3477	-5.9161	0.0000 
2140.602	5.6085	16.3422	-5.6470	0.0000 
2140.602	5.5811	16.2213	-5.2515	0.0000 
2140.602	5.4932	16.1224	-4.8285	0.0000 
2140.608	5.3503	16.1554	-4.5428	0.0000 
2140.630	5.1691	16.3367	-4.4769	0.0000 
2140.651	4.9384	16.5619	-4.5648	0.0000 
2140.675	4.7241	16.7816	-4.7681	0.0000 
2140.698	4.5868	16.9574	-4.9054	0.0000 
2140.773	4.6033	17.0343	-4.8615	0.0000 
2140.784	4.6912	17.0233	-4.7021	0.0000 
2140.784	4.8340	16.9958	-4.5538	0.0000 
2140.785	4.9988	16.9574	-4.4440	0.0000 
2140.791	5.1361	16.9354	-4.3945	0.0000 
2140.809	5.2295	16.9794	-4.4659	0.0000 
2140.828	5.2625	17.0837	-4.6088	0.0000 
2140.850	5.2515	17.2266	-4.7681	0.0000 
2140.873	5.2185	17.3529	-4.8999	0.0000 
2140.894	5.1746	17.4353	-4.9603	0.0000 
2140.916	5.1196	17.4628	-5.0098	0.0000 
2140.925	5.0537	17.4628	-5.1196	0.0000 
2141.006	4.9878	17.4518	-5.2734	0.0000 
2141.012	4.9329	17.4463	-5.4767	0.0000 
2141.012	4.9054	17.4353	-5.6964	0.0000 
2141.012	4.8999	17.4188	-5.9216	0.0000 
2141.025	4.9219	17.3859	-6.1523	0.0000 
2141.045	4.9713	17.3474	-6.3776	0.0000 
2141.065	5.0153	17.2870	-6.5973	0.0000 
2141.084	5.0372	17.2156	-6.8060	0.0000 
2141.105	5.0482	17.1442	-7.0258	0.0000 
2141.181	5.0757	17.0453	-7.2620	0.0000 
2141.192	5.1086	16.8640	-7.5476	0.0000 
2141.193	5.1471	16.6113	-7.9102	0.0000 
2141.193	5.2130	16.3367	-8.3496	0.0000 
2141.215	5.2240	16.0126	-8.8165	0.0000 
2141.224	5.2460	15.6665	-9.1736	0.0000 
2141.244	5.3778	15.4083	-9.3768	0.0000 
2141.264	5.5591	15.2051	-9.4702	0.0000 
2141.283	5.6305	14.9524	-9.5197	0.0000 
2141.303	5.5371	14.6832	-9.6240	0.0000 
2141.323	5.4437	14.4635	-9.7833	0.0000 
2141.413	5.3503	14.2932	-9.9866	0.0000 
2141.421	5.2130	14.1339	-10.1953	0.0000 
2141.421	5.0592	13.9966	-10.3821	0.0000 
2141.421	4.9054	13.8647	-10.4041	0.0000 
2141.427	4.7186	13.7384	-10.3271	0.0000 
2141.446	4.6088	13.6230	-10.2063	0.0000 
2141.467	4.5758	13.4802	-10.0690	0.0000 
2141.490	4.6143	13.3154	-9.9316	0.0000 
2141.510	4.6912	13.1232	-9.7943	0.0000 
2141.590	4.7626	12.9254	-9.6735	0.0000 
2141.602	4.8120	12.7222	-9.5691	0.0000 
2141.602	4.7736	12.5409	-9.4592	0.0000 
2141.602	4.7186	12.3981	-9.3054	0.0000 
2141.608	4.6747	12.2827	-9.0967	0.0000 
2141.623	4.6307	12.2003	-8.8330	0.0000 
2141.645	4.6252	12.1783	-8.5529	0.0000 
2141.669	4.6252	12.2168	-8.2837	0.0000 
2141.688	4.5978	12.3102	-8.0420	0.0000 
2141.710	4.5428	12.4585	-7.8387	0.0000 
2141.720	4.4769	12.6453	-7.6575	0.0000 
2141.740	4.4165	12.8265	-7.4872	0.0000 
2141.824	4.3671	13.0133	-7.3059	0.0000 
2141.830	4.3231	13.1946	-7.1301	0.0000 
2141.830	4.2847	13.3923	-6.9159	0.0000 
2141.830	4.2407	13.6011	-6.6577	0.0000 
2141.839	4.1803	13.8373	-6.3940	0.0000 
2141.859	4.1199	14.1504	-6.1249	0.0000 
2141.880	4.1199	14.4910	-5.8282	0.0000 
2141.902	4.1858	14.8096	-5.4932	0.0000 
2141.925	4.2792	15.1062	-5.1306	0.0000 
2142.000	4.3890	15.3754	-4.7351	0.0000 
2142.014	4.5319	15.6335	-4.2957	0.0000 
2142.014	4.7296	15.8588	-3.7958	0.0000 
2142.014	4.9823	16.0345	-3.2794	0.0000 
2142.020	5.2185	16.1334	-2.7576	0.0000 
2142.038	5.3888	16.2543	-2.3126	0.0000 
2142.058	5.5206	16.4191	-2.0160	0.0000 
2142.078	5.7019	16.5619	-1.7688	0.0000 
2142.098	5.8832	16.7212	-1.5656	0.0000 
2142.119	6.0699	16.9025	-1.3733	0.0000 
2142.142	6.2457	17.0343	-1.1261	0.0000 
2142.165	6.2512	17.0453	-0.8185	0.0000 
2142.237	6.1633	16.9794	-0.4065	0.0000 
2142.250	6.0974	16.9904	-0.0330	0.0000 
2142.250	6.0425	17.1167	0.1813	0.0000 
2142.250	5.9546	17.3035	0.2417	0.0000 
2142.259	5.7513	17.4957	0.1923	0.0000 
2142.278	5.5261	17.6385	0.1483	0.0000 
2142.297	5.3339	17.7319	0.1263	0.0000 
2142.317	5.2130	17.7814	0.1099	0.0000 
2142.337	5.2020	17.7869	0.1154	0.0000 
2142.414	5.2350	17.7704	0.1154	0.0000 
2142.424	5.2295	17.7869	0.0439	0.0000 
2142.424	5.2020	17.8638	-0.0934	0.0000 
2142.424	5.1306	17.9956	-0.2966	0.0000 
2142.446	5.0098	18.1219	-0.5109	0.0000 
2142.456	4.8505	18.2318	-0.7196	0.0000 
2142.488	4.6912	18.3197	-0.9229	0.0000 
2142.501	4.5538	18.3801	-1.1371	0.0000 
2142.519	4.4220	18.4076	-1.3568	0.0000 
2142.536	4.3121	18.3966	-1.5930	0.0000 
2142.556	4.2297	18.3582	-1.8347	0.0000 
2142.644	4.1803	18.3032	-2.0874	0.0000 
2142.650	4.1913	18.2428	-2.3511	0.0000 
2142.650	4.1968	18.1824	-2.6422	0.0000 
2142.650	4.2188	18.1384	-2.9333	0.0000 
2142.656	4.2627	18.0890	-3.1696	0.0000 
2142.678	4.2682	18.0670	-3.3673	0.0000 
2142.700	4.1968	18.0231	-3.5980	0.0000 
2142.720	4.1254	17.9242	-3.9056	0.0000 
2142.742	4.0540	17.7979	-4.3231	0.0000 
2142.820	3.9331	17.6276	-4.8010	0.0000 
2142.834	3.8507	17.3859	-5.2130	0.0000 
2142.834	3.9276	17.1497	-5.4437	0.0000 
2142.835	4.0704	17.0123	-5.6525	0.0000 
2142.841	4.1364	16.9849	-5.9106	0.0000 
2142.854	4.0485	17.0178	-6.2787	0.0000 
2142.875	3.9221	17.0782	-6.7621	0.0000 
2142.898	3.8177	17.1167	-7.2620	0.0000 
2142.919	3.7628	17.1442	-7.7179	0.0000 
2142.996	3.7408	17.1497	-8.0969	0.0000 
2143.006	3.7354	17.1661	-8.3221	0.0000 
2143.006	3.6749	17.2266	-8.4760	0.0000 
2143.007	3.5266	17.3309	-8.6188	0.0000 
2143.031	3.3673	17.4408	-8.7671	0.0000 
2143.037	3.2684	17.5232	-8.9319	0.0000 
2143.052	3.2520	17.5781	-9.1516	0.0000 
2143.073	3.2245	17.6166	-9.4263	0.0000 
2143.095	3.1476	17.6385	-9.7174	0.0000 
2143.117	3.0267	17.6276	-9.9481	0.0000 
2143.138	2.8894	17.5946	-10.0854	0.0000 
2143.160	2.8070	17.5452	-10.1404	0.0000 
2143.237	2.7740	17.5067	-10.1404	0.0000 
2143.249	2.7411	17.4847	-10.1294	0.0000 
2143.250	2.6917	17.4902	-10.0964	0.0000 
2143.250	2.6312	17.5452	-10.0360	0.0000 
2143.256	2.5763	17.6221	-9.9316	0.0000 
2143.271	2.5433	17.7155	-9.7614	0.0000 
2143.291	2.5598	17.8308	-9.5471	0.0000 
2143.314	2.6147	17.9462	-9.3164	0.0000 
2143.335	2.6752	18.0725	-9.1187	0.0000 
2143.410	2.8180	18.2538	-8.9429	0.0000 
2143.423	3.0267	18.4570	-8.7177	0.0000 
2143.423	3.2849	18.6053	-8.2837	0.0000 
2143.423	3.5266	18.7207	-7.7234	0.0000 
2143.430	3.6914	18.8361	-7.2125	0.0000 
2143.450	3.9551	19.0833	-6.7950	0.0000 
2143.470	4.2188	19.5612	-6.5863	0.0000 
2143.490	4.4165	20.0885	-6.5094	0.0000 
2143.510	4.4934	20.5444	-6.4160	0.0000 
2143.531	4.4110	20.7642	-6.0260	0.0000 
2143.553	4.3945	20.7367	-5.2734	0.0000 
2143.645	4.3835	20.6708	-4.5593	0.0000 
2143.653	4.3671	20.6104	-4.1199	0.0000 
2143.653	4.2078	20.5774	-4.0540	0.0000 
2143.653	3.9771	20.5609	-4.2133	0.0000 
2143.654	3.7463	20.5444	-4.4275	0.0000 
2143.677	3.6200	20.4895	-4.5593	0.0000 
2143.700	3.5706	20.3796	-4.5978	0.0000 
2143.709	3.6310	20.2478	-4.5758	0.0000 
2143.729	3.7134	20.1434	-4.5703	0.0000 
2143.749	3.7738	20.0665	-4.5813	0.0000 
2143.822	3.7463	20.0446	-4.6747	0.0000 
2143.834	3.6530	20.0665	-4.8450	0.0000 
2143.835	3.5431	20.1160	-5.0208	0.0000 
2143.835	3.4552	20.1379	-5.1471	0.0000 
2143.855	3.3838	20.1105	-5.2405	0.0000 
2143.877	3.3289	20.0500	-5.3668	0.0000 
2143.898	3.3124	19.9292	-5.5371	0.0000 
2143.908	3.3069	19.7699	-5.7623	0.0000 
2143.928	3.3398	19.5996	-6.0425	0.0000 
2143.948	3.3948	19.4348	-6.3446	0.0000 
2143.968	3.4717	19.2755	-6.6412	0.0000 
2144.055	3.5651	19.1272	-6.9324	0.0000 
2144.061	3.6584	18.9899	-7.2290	0.0000 
2144.061	3.6859	18.8800	-7.5861	0.0000 
2144.061	3.6639	18.7537	-7.9706	0.0000 
2144.067	3.6365	18.5999	-8.3496	0.0000 
2144.087	3.5760	18.4131	-8.7231	0.0000 
2144.110	3.5870	18.1989	-8.9703	0.0000 
2144.133	3.7848	18.1000	-9.1187	0.0000 
2144.155	3.9551	18.0945	-9.2834	0.0000 
2144.232	3.9496	18.1439	-9.5416	0.0000 
2144.243	3.8013	18.1714	-9.8822	0.0000 
2144.243	3.6035	18.1879	-10.3107	0.0000 
2144.243	3.4772	18.1989	-10.7831	0.0000 
2144.249	3.4277	18.1934	-11.2061	0.0000 
2144.266	3.4003	18.1439	-11.4587	0.0000 
2144.286	3.3398	18.1000	-11.4752	0.0000 
2144.308	3.2410	18.0835	-11.4093	0.0000 
2144.331	3.1531	18.0890	-11.3269	0.0000 
2144.353	3.1366	18.0945	-11.2445	0.0000 
2144.374	3.1915	18.0890	-11.2061	0.0000 
2144.385	3.2190	18.0505	-11.2170	0.0000 
2144.470	3.1915	17.9846	-11.2555	0.0000 
2144.480	3.1366	17.9077	-11.2280	0.0000 
2144.481	3.0817	17.8033	-11.0687	0.0000 
2144.481	3.0927	17.6935	-10.7941	0.0000 
2144.487	3.1366	17.6056	-10.4590	0.0000 
2144.504	3.1641	17.5507	-10.1184	0.0000 
2144.524	3.1586	17.5287	-9.7723	0.0000 
2144.547	3.1036	17.5397	-9.4208	0.0000 
2144.570	3.0817	17.5781	-9.0253	0.0000 
2144.658	3.0872	17.6385	-8.5913	0.0000 
2144.658	3.1586	17.7045	-8.1079	0.0000 
2144.658	3.2739	17.7539	-7.5861	0.0000 
2144.658	3.4332	17.8143	-7.0532	0.0000 
2144.665	3.6035	17.8967	-6.5204	0.0000 
2144.683	3.8013	18.0176	-5.9711	0.0000 
2144.702	3.9771	18.2098	-5.4163	0.0000 
2144.724	4.1418	18.3801	-4.8175	0.0000 
2144.745	4.2517	18.5065	-4.2133	0.0000 
2144.821	4.3890	18.6658	-3.6859	0.0000 
2144.832	4.5978	18.9734	-3.3289	0.0000 
2144.832	4.6912	19.3634	-3.1915	0.0000 
2144.832	4.6912	19.7424	-3.2025	0.0000 
2144.842	4.6252	19.9677	-3.0212	0.0000 
2144.863	4.5978	19.9292	-2.4115	0.0000 
2144.881	4.6307	19.7534	-1.6644	0.0000 
2144.901	4.6198	19.5667	-1.1096	0.0000 
2144.921	4.4604	19.4128	-0.8569	0.0000 
2144.942	4.2023	19.3195	-0.8405	0.0000 
2144.964	3.9661	19.2535	-0.9283	0.0000 
2145.054	3.8397	19.1711	-0.9613	0.0000 
2145.060	3.8287	19.0558	-0.9009	0.0000 
2145.060	3.9111	18.9569	-0.8514	0.0000 
2145.060	4.0320	18.9185	-0.8954	0.0000 
2145.067	4.0924	18.9459	-1.0547	0.0000 
2145.088	4.0485	19.0338	-1.3403	0.0000 
2145.112	3.9716	19.1711	-1.6644	0.0000 
2145.122	3.9331	19.3304	-1.9611	0.0000 
2145.141	3.9056	19.4458	-2.2137	0.0000 
2145.160	3.8287	19.5282	-2.5214	0.0000 
2145.233	3.7024	19.6051	-2.9443	0.0000 
2145.244	3.5870	19.6765	-3.4222	0.0000 
2145.244	3.4991	19.7095	-3.9111	0.0000 
2145.251	3.4607	19.7205	-4.3781	0.0000 
2145.266	3.4991	19.7260	-4.8340	0.0000 
2145.289	3.5706	19.7479	-5.2844	0.0000 
2145.309	3.6584	19.7754	-5.7184	0.0000 
2145.319	3.7354	19.8083	-6.1578	0.0000 
2145.340	3.7628	19.8193	-6.6138	0.0000 
2145.359	3.7573	19.7809	-7.0972	0.0000 
2145.380	3.7189	19.6326	-7.6135	0.0000 
2145.399	3.6804	19.4073	-8.2068	0.0000 
2145.474	3.6749	19.1547	-8.8330	0.0000 
2145.485	3.7793	18.8800	-9.3384	0.0000 
2145.485	4.0320	18.6658	-9.6515	0.0000 
2145.485	4.1583	18.4900	-9.9261	0.0000 
2145.508	4.0704	18.3362	-10.2118	0.0000 
2145.529	3.9661	18.3032	-10.5853	0.0000 
2145.538	3.9606	18.3362	-10.9973	0.0000 
2145.558	3.9111	18.3582	-11.4148	0.0000 
2145.578	3.8507	18.3801	-11.8103	0.0000 
2145.652	3.7299	18.4186	-12.1069	0.0000 
2145.664	3.5486	18.4570	-12.2937	0.0000 
2145.665	3.4497	18.4680	-12.3761	0.0000 
2145.665	3.4552	18.4570	-12.4200	0.0000 
2145.685	3.5431	18.4351	-12.4750	0.0000 
2145.708	3.6200	18.4241	-12.5848	0.0000 
2145.717	3.6255	18.4131	-12.7112	0.0000 
2145.737	3.5706	18.4021	-12.8046	0.0000 
2145.756	3.5046	18.3801	-12.8156	0.0000 
2145.777	3.4332	18.3472	-12.7826	0.0000 
2145.797	3.3453	18.3362	-12.7551	0.0000 
2145.888	3.2574	18.3472	-12.7332	0.0000 
2145.894	3.1970	18.3691	-12.6672	0.0000 
2145.894	3.1421	18.3856	-12.5464	0.0000 
2145.894	3.1036	18.3911	-12.3431	0.0000 
2145.901	3.1366	18.3856	-12.0300	0.0000 
2145.921	3.2520	18.3691	-11.6455	0.0000 
2145.944	3.4003	18.3911	-11.2775	0.0000 
2145.968	3.5321	18.4515	-10.9863	0.0000 
2145.975	3.6365	18.5339	-10.7446	0.0000 
2145.996	3.7793	18.6548	-10.4865	0.0000 
2146.068	3.9880	18.7592	-10.0909	0.0000 
2146.080	4.2737	18.8251	-9.4867	0.0000 
2146.080	4.6198	18.8416	-8.7177	0.0000 
2146.080	4.9438	18.8580	-8.0035	0.0000 
2146.101	5.2515	18.9075	-7.3993	0.0000 
2146.123	5.5426	19.1821	-7.0148	0.0000 
2146.144	5.7788	19.5831	-6.7511	0.0000 
2146.154	5.8557	19.9567	-6.4984	0.0000 
2146.174	5.8228	20.1160	-6.0425	0.0000 
2146.194	5.8228	20.0116	-5.2679	0.0000 
2146.213	5.8557	19.8523	-4.5044	0.0000 
2146.302	5.8502	19.7205	-3.9716	0.0000 
2146.309	5.7568	19.6545	-3.6639	0.0000 
2146.309	5.5536	19.6710	-3.5706	0.0000 
2146.309	5.3558	19.6875	-3.5156	0.0000 
2146.316	5.2185	19.6820	-3.4387	0.0000 
2146.336	5.1581	19.6600	-3.3508	0.0000 
2146.358	5.1965	19.6381	-3.2849	0.0000 
2146.381	5.2185	19.6271	-3.2684	0.0000 
2146.403	5.1965	19.6381	-3.2904	0.0000 
2146.481	5.1031	19.6875	-3.3344	0.0000 
2146.492	4.9878	19.7919	-3.4058	0.0000 
2146.492	4.8724	19.9072	-3.4882	0.0000 
2146.492	4.7571	20.0006	-3.5651	0.0000 
2146.498	4.6198	20.0500	-3.6859	0.0000 
2146.515	4.4769	20.0830	-3.8617	0.0000 
2146.536	4.3561	20.0940	-4.0704	0.0000 
2146.558	4.2847	20.0720	-4.2957	0.0000 
2146.581	4.2352	20.0061	-4.5374	0.0000 
2146.658	4.2133	19.9347	-4.7900	0.0000 
2146.669	4.2078	19.8633	-5.0537	0.0000 
2146.669	4.1968	19.8029	-5.3174	0.0000 
2146.669	4.1858	19.7534	-5.5811	0.0000 
2146.676	4.1693	19.7040	-5.8777	0.0000 
2146.692	4.1473	19.6490	-6.2292	0.0000 
2146.714	4.1254	19.5776	-6.6357	0.0000 
2146.734	4.0540	19.4293	-7.1082	0.0000 
2146.756	4.0265	19.2371	-7.6245	0.0000 
2146.778	4.0265	19.0118	-8.1903	0.0000 
2146.801	4.0155	18.7592	-8.7341	0.0000 
2146.813	4.0979	18.5394	-9.1791	0.0000 
2146.903	4.2847	18.4296	-9.4977	0.0000 
2146.914	4.4220	18.3472	-9.7614	0.0000 
2146.915	4.3671	18.2758	-10.0745	0.0000 
2146.915	4.2847	18.2703	-10.4700	0.0000 
2146.915	4.2572	18.2703	-10.9039	0.0000 
2146.935	4.2188	18.2428	-11.2994	0.0000 
2146.958	4.1858	18.2318	-11.6290	0.0000 
2146.978	4.1913	18.2428	-11.8597	0.0000 
2146.990	4.1693	18.2703	-12.0190	0.0000 
2147.082	4.1418	18.3197	-12.1729	0.0000 
2147.093	4.1583	18.3691	-12.2882	0.0000 
2147.093	4.2023	18.3856	-12.3706	0.0000 
2147.093	4.2407	18.3966	-12.4640	0.0000 
2147.099	4.2242	18.3966	-12.6068	0.0000 
2147.116	4.1638	18.3801	-12.7771	0.0000 
2147.138	4.0869	18.3636	-12.9529	0.0000 
2147.149	3.9935	18.3362	-13.1122	0.0000 
2147.169	3.9276	18.3032	-13.1946	0.0000 
2147.188	3.8837	18.2593	-13.2056	0.0000 
2147.260	3.8782	18.2043	-13.1451	0.0000 
